Player,Total Pts,Avg Pts,Auction Value,Availability,+/-,+/- median,+/- top qtr,1-8 +/-,1-8 +/- median,1-8 +/- top qtr,9-16 +/-,9-16 +/- median,9-16 +/- top qtr
"Alshon Jeffery (PHI, WR)",93.1,8.5,18.6,0.7,1.8,0.1,-1.7,1.2,-1.0,-2.7,3.3,0.6,-1.2
"Julian Edelman (NE, WR)",108.6,7.2,18.5,1.0,0.6,-1.2,-2.9,-1.4,-3.6,-5.3,2.9,0.3,-1.5
"DeAndre Hopkins (HOU, WR)",107.1,7.1,18.0,1.0,0.5,-1.3,-3.0,0.8,-1.4,-3.1,0.2,-2.4,-4.2
"J.J. Nelson (ARI, WR)",97.6,7.5,17.3,0.9,0.9,-0.9,-2.6,-0.8,-3.1,-4.8,2.4,-0.2,-2.0
"Quincy Enunwa (NYJ, WR)",102.8,6.9,16.6,1.0,0.2,-1.6,-3.3,1.7,-0.5,-2.3,-1.4,-4.0,-5.8
"Jordan Matthews (PHI, WR)",98.4,7.0,16.3,0.9,0.4,-1.4,-3.1,1.7,-0.5,-2.2,-0.8,-3.5,-5.3
"Marqise Lee (JAC, WR)",100.8,6.7,16.0,1.0,0.1,-1.7,-3.4,-2.0,-4.2,-6.0,2.0,-0.6,-2.4
"Dontrelle Inman (SD, WR)",99.9,6.7,15.7,1.0,0.0,-1.7,-3.5,-2.2,-4.5,-6.2,2.7,0.0,-1.8
"DeVante Parker (MIA, WR)",93.9,6.7,14.8,0.9,0.1,-1.7,-3.4,-0.9,-3.2,-4.9,1.0,-1.7,-3.5
"Brandon Marshall (NYG, WR)",96.7,6.4,14.7,1.0,-0.2,-2.0,-3.7,1.4,-0.8,-2.5,-2.0,-4.6,-6.4
"Ted Ginn (NO, WR)",95.7,6.4,14.4,1.0,-0.3,-2.0,-3.8,-3.4,-5.6,-7.4,2.6,0.0,-1.8
"Randall Cobb (GB, WR)",88.3,6.8,14.1,0.9,0.2,-1.6,-3.4,2.2,-0.1,-1.8,-1.5,-4.1,-5.9
"Donte Moncrief (IND, WR)",72.6,8.1,13.8,0.6,1.4,-0.3,-2.1,0.9,-1.3,-3.0,1.9,-0.7,-2.6
"Tavon Austin (LA, WR)",88.8,6.3,13.3,0.9,-0.3,-2.1,-3.8,0.0,-2.2,-3.9,-0.5,-3.1,-5.0
"Chris Hogan (NE, WR)",88.2,6.3,13.1,0.9,-0.3,-2.1,-3.9,-0.7,-2.9,-4.6,0.1,-2.5,-4.3
"Travis Benjamin (SD, WR)",85.4,6.1,12.3,0.9,-0.5,-2.3,-4.0,1.0,-1.2,-2.9,-2.6,-5.2,-7.0
"Tyler Lockett (SEA, WR)",83.1,5.5,10.9,1.0,-1.1,-2.9,-4.6,-4.0,-6.2,-7.9,1.6,-1.1,-2.9
"Mohamed Sanu (ATL, WR)",78.6,5.6,10.4,0.9,-1.0,-2.8,-4.5,-0.6,-2.8,-4.5,-1.6,-4.2,-6.0
"Eli Rogers (PIT, WR)",71.9,6.0,10.2,0.8,-0.6,-2.4,-4.2,-2.0,-4.2,-5.9,0.2,-2.4,-4.2
"Will Fuller (HOU, WR)",72.8,5.6,9.6,0.9,-1.0,-2.8,-4.5,0.2,-2.0,-3.8,-2.4,-5.0,-6.8
"Allen Hurns (JAC, WR)",65.7,6.0,9.3,0.7,-0.7,-2.4,-4.2,1.2,-1.0,-2.7,-4.0,-6.6,-8.4
"Jeremy Kerley (SF, WR)",76.6,5.1,9.2,1.0,-1.5,-3.3,-5.0,-0.4,-2.6,-4.3,-2.4,-5.0,-6.8
"Sammy Watkins (BUF, WR)",51.9,7.4,9.1,0.5,0.8,-1.0,-2.7,-3.7,-5.9,-7.6,2.8,0.2,-1.7
"Terrance Williams (DAL, WR)",72.1,5.1,8.8,0.9,-1.5,-3.3,-5.0,-0.6,-2.8,-4.5,-2.0,-4.6,-6.5
"Michael Floyd (MIN, WR)",69.2,5.3,8.7,0.9,-1.3,-3.1,-4.8,-0.6,-2.8,-4.5,-2.1,-4.7,-6.5
"Robby Anderson (NYJ, WR)",68.6,5.3,8.5,0.9,-1.4,-3.1,-4.9,-3.8,-6.0,-7.8,0.9,-1.8,-3.6
"Brian Quick (WAS, WR)",72.9,4.9,8.4,1.0,-1.8,-3.5,-5.3,0.8,-1.4,-3.1,-3.9,-6.6,-8.4
"Malcolm Mitchell (NE, WR)",64.1,5.3,8.1,0.8,-1.3,-3.1,-4.8,-5.2,-7.4,-9.1,1.6,-1.0,-2.8
"Corey Coleman (CLE, WR)",55.4,6.2,8.0,0.6,-0.5,-2.3,-4.0,7.8,5.6,3.9,-2.6,-5.2,-7.0
"Kendall Wright (CHI, WR)",61.1,5.6,8.0,0.7,-1.1,-2.9,-4.6,0.9,-1.3,-3.0,-2.6,-5.2,-7.0
"Robert Woods (LA, WR)",63.6,5.3,7.9,0.8,-1.3,-3.1,-4.9,-1.8,-4.0,-5.7,-0.7,-3.4,-5.2
"Jeremy Maclin (BAL, WR)",60.2,5.5,7.8,0.7,-1.2,-2.9,-4.7,0.2,-2.0,-3.7,-3.7,-6.3,-8.1
"Adam Humphries (TB, WR)",66.6,4.8,7.5,0.9,-1.9,-3.7,-5.4,-2.5,-4.7,-6.4,-1.2,-3.8,-5.6
"Seth Roberts (OAK, WR)",67.1,4.5,7.1,1.0,-2.2,-3.9,-5.7,-0.8,-3.0,-4.7,-3.7,-6.3,-8.1
"Victor Cruz (CHI, WR)",61.9,4.8,6.9,0.9,-1.9,-3.6,-5.4,-1.5,-3.8,-5.5,-2.2,-4.8,-6.6
"Marquise Goodwin (SF, WR)",60.3,4.6,6.6,0.9,-2.0,-3.8,-5.5,0.5,-1.8,-3.5,-4.0,-6.6,-8.4
"Tyler Boyd (CIN, WR)",64.7,4.3,6.6,1.0,-2.3,-4.1,-5.8,-3.5,-5.7,-7.5,-0.9,-3.5,-5.3
"John Brown (ARI, WR)",62.2,4.4,6.5,0.9,-2.2,-4.0,-5.7,-1.0,-3.2,-4.9,-3.3,-5.9,-7.7
"Tajae Sharpe (TEN, WR)",64.3,4.3,6.5,1.0,-2.4,-4.1,-5.9,-3.6,-5.8,-7.5,-0.9,-3.5,-5.3
"Breshad Perriman (BAL, WR)",61.9,4.4,6.5,0.9,-2.2,-4.0,-5.7,-4.2,-6.4,-8.1,-0.1,-2.8,-4.6
"Devin Funchess (CAR, WR)",61.1,4.4,6.3,0.9,-2.3,-4.0,-5.8,-2.3,-4.6,-6.3,-2.1,-4.7,-6.5
"Phillip Dorsett (IND, WR)",60.2,4.3,6.1,0.9,-2.3,-4.1,-5.9,-1.9,-4.1,-5.8,-2.7,-5.3,-7.2
"Sammie Coates (PIT, WR)",56.9,4.1,5.5,0.9,-2.6,-4.3,-6.1,1.0,-1.2,-2.9,-6.1,-8.7,-10.5
"Cordarrelle Patterson (OAK, WR)",57.7,3.8,5.2,1.0,-2.8,-4.6,-6.3,-2.1,-4.4,-6.1,-3.2,-5.9,-7.7
"Jermaine Kearse (SEA, WR)",52.6,3.5,4.3,1.0,-3.1,-4.9,-6.6,-3.3,-5.6,-7.3,-2.8,-5.4,-7.3
"Danny Amendola (NE, WR)",46.5,3.9,4.2,0.8,-2.8,-4.5,-6.3,-2.4,-4.7,-6.4,-3.5,-6.1,-7.9
"Nelson Agholor (PHI, WR)",50.0,3.6,4.2,0.9,-3.1,-4.8,-6.6,-2.8,-5.1,-6.8,-3.2,-5.8,-7.6
"Albert Wilson (KC, WR)",46.7,3.6,4.0,0.9,-3.0,-4.8,-6.6,-5.0,-7.2,-8.9,-1.7,-4.3,-6.1
"Torrey Smith (PHI, WR)",44.7,3.7,3.9,0.8,-2.9,-4.7,-6.4,-2.3,-4.5,-6.2,-3.8,-6.4,-8.2
"Andrew Hawkins (NE, WR)",49.5,3.3,3.9,1.0,-3.3,-5.1,-6.9,-1.8,-4.0,-5.7,-5.0,-7.7,-9.5
"Russell Shepard (CAR, WR)",44.1,3.7,3.8,0.8,-3.0,-4.7,-6.5,-2.6,-4.9,-6.6,-3.2,-5.8,-7.6
"Brandon Coleman (NO, WR)",45.3,3.5,3.7,0.9,-3.2,-4.9,-6.7,-3.0,-5.2,-7.0,-3.2,-5.8,-7.6
"Chris Conley (KC, WR)",47.5,3.2,3.5,1.0,-3.5,-5.2,-7.0,-2.8,-5.0,-6.7,-4.0,-6.6,-8.4
"Aldrick Robinson (SF, WR)",39.8,3.3,3.1,0.8,-3.3,-5.1,-6.8,-4.7,-6.9,-8.6,-1.4,-4.0,-5.8
"Josh Bellamy (CHI, WR)",36.1,3.0,2.6,0.8,-3.6,-5.4,-7.1,-5.7,-7.9,-9.6,-2.0,-4.6,-6.4
"Kamar Aiken (IND, WR)",36.6,2.4,2.1,1.0,-4.2,-6.0,-7.7,-4.7,-7.0,-8.7,-3.6,-6.2,-8.0
"Deonte Thompson (CHI, WR)",34.9,2.5,2.1,0.9,-4.1,-5.9,-7.7,-6.8,-9.0,-10.7,-1.4,-4.0,-5.8
"Paul Richardson (SEA, WR)",30.8,2.6,1.9,0.8,-4.1,-5.8,-7.6,-4.9,-7.1,-8.9,-3.1,-5.8,-7.6
"Corey Brown (BUF, WR)",30.2,2.0,1.4,1.0,-4.6,-6.4,-8.1,-3.7,-5.9,-7.6,-5.3,-7.9,-9.7
"Charles Johnson (CAR, WR)",22.1,1.7,0.9,0.9,-4.9,-6.7,-8.4,-5.5,-7.8,-9.5,-4.2,-6.8,-8.6
