Player,Total Pts,Avg Pts,Auction Value,Availability,+/-,+/- median,+/- top qtr,1-8 +/-,1-8 +/- median,1-8 +/- top qtr,9-16 +/-,9-16 +/- median,9-16 +/- top qtr
"Jonathan Stewart (CAR, RB)",125.2,10.4,13.1,0.8,1.7,-1.1,-3.9,4.3,0.0,-1.9,1.1,-2.0,-5.4
"Ryan Mathews (PHI, RB)",127.6,9.8,12.5,0.9,1.1,-1.7,-4.5,0.2,-4.1,-6.0,3.1,0.0,-3.4
"Terrance West (BAL, RB)",133.5,8.9,11.9,1.0,0.2,-2.6,-5.4,1.2,-3.2,-5.0,0.2,-2.9,-6.3
"Theo Riddick (DET, RB)",108.8,10.9,11.9,0.7,2.2,-0.7,-3.4,4.9,0.6,-1.3,-0.9,-4.0,-7.4
"C.J. Anderson (DEN, RB)",86.5,12.4,10.7,0.5,3.7,0.8,-2.0,4.1,-0.3,-2.1,-8.2,-11.3,-14.7
"Rob Kelley (WAS, RB)",117.3,9.0,10.6,0.9,0.3,-2.5,-5.3,-3.1,-7.4,-9.3,4.1,1.0,-2.4
"Bilal Powell (NYJ, RB)",119.3,8.0,9.5,1.0,-0.7,-3.6,-6.4,-3.2,-7.5,-9.3,2.9,-0.2,-3.5
"Christine Michael (IND, RB)",113.4,8.1,9.2,0.9,-0.6,-3.4,-6.2,4.2,-0.1,-2.0,-4.6,-7.7,-11.0
"Darren Sproles (PHI, RB)",106.9,7.6,8.2,0.9,-1.1,-3.9,-6.7,-0.9,-5.3,-7.1,-0.3,-3.4,-6.8
"Mike Gillislee (NE, RB)",105.6,7.5,8.0,0.9,-1.2,-4.0,-6.8,-2.1,-6.4,-8.3,1.1,-2.0,-5.4
"Giovani Bernard (CIN, RB)",83.3,8.3,6.9,0.7,-0.4,-3.2,-6.0,0.9,-3.4,-5.3,-3.4,-6.5,-9.9
"Matt Jones (WAS, RB)",67.3,9.6,6.5,0.5,0.9,-1.9,-4.7,1.3,-3.0,-4.9,-8.2,-11.3,-14.7
"Doug Martin (TB, RB)",71.5,8.9,6.4,0.5,0.2,-2.6,-5.4,-2.4,-6.7,-8.6,1.7,-1.4,-4.8
"Matt Asiata (DET, RB)",96.0,6.4,6.2,1.0,-2.3,-5.1,-7.9,-1.8,-6.1,-8.0,-1.9,-5.0,-8.4
"Tim Hightower (SF, RB)",95.9,6.4,6.1,1.0,-2.3,-5.1,-7.9,-5.5,-9.8,-11.7,1.3,-1.8,-5.2
"Chris Thompson (WAS, RB)",94.3,6.3,5.9,1.0,-2.4,-5.3,-8.0,-1.6,-5.9,-7.8,-2.4,-5.5,-8.9
"Ty Montgomery (GB, RB)",90.4,6.5,5.8,0.9,-2.2,-5.1,-7.9,-4.8,-9.1,-11.0,0.5,-2.7,-6.0
"Duke Johnson (CLE, RB)",91.6,6.1,5.6,1.0,-2.6,-5.4,-8.2,-1.4,-5.7,-7.6,-3.1,-6.2,-9.6
"Jacquizz Rodgers (TB, RB)",69.9,7.8,5.4,0.6,-0.9,-3.8,-6.6,0.2,-4.1,-6.0,-1.9,-5.1,-8.4
"Devontae Booker (DEN, RB)",88.8,5.9,5.3,1.0,-2.8,-5.6,-8.4,-2.3,-6.7,-8.5,-2.3,-5.5,-8.8
"T.J. Yeldon (JAC, RB)",87.7,5.8,5.1,1.0,-2.9,-5.7,-8.5,-2.3,-6.6,-8.5,-2.5,-5.6,-9.0
"Chris Ivory (JAC, RB)",74.5,6.8,5.1,0.7,-1.9,-4.8,-7.5,-4.1,-8.4,-10.3,0.7,-2.4,-5.8
"Jalen Richard (OAK, RB)",86.8,5.8,5.0,1.0,-2.9,-5.8,-8.5,-3.4,-7.7,-9.6,-1.4,-4.5,-7.9
"Derrick Henry (TEN, RB)",79.9,6.1,4.9,0.9,-2.6,-5.4,-8.2,-3.5,-7.8,-9.7,0.0,-3.1,-6.5
"Jerick McKinnon (MIN, RB)",80.4,5.7,4.6,0.9,-3.0,-5.8,-8.6,-3.2,-7.5,-9.4,-2.0,-5.1,-8.5
"Thomas Rawls (SEA, RB)",55.1,6.9,3.8,0.5,-1.8,-4.7,-7.4,-5.0,-9.3,-11.2,-0.1,-3.2,-6.6
"Kenneth Dixon (BAL, RB)",60.1,5.5,3.3,0.7,-3.2,-6.1,-8.9,-7.8,-12.1,-14.0,-0.9,-4.0,-7.4
"DeAndre Washington (OAK, RB)",62.5,5.2,3.3,0.8,-3.5,-6.3,-9.1,-4.3,-8.6,-10.5,-0.6,-3.7,-7.1
"Eddie Lacy (SEA, RB)",38.8,7.8,3.0,0.3,-0.9,-3.8,-6.6,-0.5,-4.9,-6.7,-8.2,-11.3,-14.7
"Paul Perkins (NYG, RB)",51.6,4.0,2.1,0.9,-4.7,-7.6,-10.4,-5.4,-9.7,-11.6,-3.6,-6.7,-10.1
"Dion Lewis (NE, RB)",32.5,5.4,1.8,0.4,-3.3,-6.1,-8.9,-8.3,-12.6,-14.5,-2.8,-5.9,-9.3
"Alfred Blue (HOU, RB)",46.0,3.5,1.6,0.9,-5.2,-8.0,-10.8,-6.0,-10.3,-12.2,-2.7,-5.9,-9.2
"Fozzy Whittaker (CAR, RB)",46.2,3.1,1.4,1.0,-5.6,-8.5,-11.2,-3.4,-7.7,-9.6,-6.7,-9.8,-13.2
"Wendell Smallwood (PHI, RB)",40.7,3.4,1.4,0.8,-5.3,-8.1,-10.9,-5.6,-9.9,-11.8,-4.2,-7.3,-10.7
"Dwayne Washington (DET, RB)",38.7,3.5,1.4,0.7,-5.2,-8.0,-10.8,-4.8,-9.1,-11.0,-4.7,-7.8,-11.2
"Charcandrick West (KC, RB)",42.5,3.0,1.3,0.9,-5.7,-8.5,-11.3,-5.2,-9.6,-11.4,-5.2,-8.3,-11.7
"Alfred Morris (DAL, RB)",35.9,2.8,1.0,0.9,-5.9,-8.8,-11.6,-4.6,-8.9,-10.8,-6.5,-9.7,-13.0
"Peyton Barber (TB, RB)",29.2,3.2,0.9,0.6,-5.5,-8.3,-11.1,-3.3,-7.6,-9.5,-5.9,-9.0,-12.4
"Rex Burkhead (NE, RB)",32.5,2.5,0.8,0.9,-6.2,-9.0,-11.8,-7.5,-11.8,-13.7,-4.3,-7.4,-10.8
