Player,Total Pts,Avg Pts,Auction Value,Availability,+/-,+/- median,+/- top qtr,1-8 +/-,1-8 +/- median,1-8 +/- top qtr,9-16 +/-,9-16 +/- median,9-16 +/- top qtr
"Lorenzo Taliaferro (BAL, RB)",62.6,5.2,4.7,0.8,-1.3,-4.5,-7.3,0.1,-3.0,-6.6,-3.6,-7.1,-12.8
"Doug Martin (TB, RB)",57.0,5.7,4.6,0.7,-0.8,-4.0,-6.9,-0.9,-4.0,-7.6,-0.3,-3.8,-9.5
"Alfred Blue (HOU, RB)",68.5,4.6,4.5,1.0,-2.0,-5.1,-8.0,-2.3,-5.4,-9.0,-1.2,-4.7,-10.4
"Latavius Murray (MIN, RB)",59.0,4.9,4.1,0.8,-1.6,-4.8,-7.6,-6.4,-9.5,-13.1,2.2,-1.3,-7.0
"Carlos Hyde (SF, RB)",62.1,4.4,3.9,0.9,-2.1,-5.2,-8.1,-2.3,-5.4,-9.0,-1.4,-5.0,-10.6
"C.J. Spiller (KC, RB)",44.5,5.6,3.5,0.5,-1.0,-4.1,-7.0,-0.3,-3.4,-7.0,-5.1,-8.6,-14.3
"Theo Riddick (DET, RB)",51.3,4.3,3.1,0.8,-2.3,-5.4,-8.3,-1.5,-4.6,-8.2,-2.6,-6.1,-11.8
"Devonta Freeman (ATL, RB)",55.7,3.7,2.9,1.0,-2.8,-6.0,-8.9,-2.8,-5.9,-9.5,-2.4,-5.9,-11.6
"Juwan Thompson (DEN, RB)",47.7,4.0,2.7,0.8,-2.6,-5.7,-8.6,0.7,-2.4,-6.0,-3.7,-7.3,-12.9
"Robert Turbin (IND, RB)",53.0,3.5,2.7,1.0,-3.0,-6.1,-9.0,-3.1,-6.2,-9.8,-2.4,-6.0,-11.6
"Bernard Pierce (DEN, RB)",46.8,3.9,2.6,0.8,-2.6,-5.8,-8.7,-0.5,-3.6,-7.2,-3.7,-7.2,-12.9
"Jacquizz Rodgers (TB, RB)",44.7,3.0,1.9,1.0,-3.6,-6.7,-9.6,-3.6,-6.7,-10.3,-3.0,-6.5,-12.2
"Kerwynn Williams (ARI, RB)",19.0,6.3,1.7,0.2,-0.2,-3.3,-6.2,-6.5,-9.6,-13.2,0.3,-3.3,-9.0
"Fozzy Whittaker (CAR, RB)",28.4,4.1,1.6,0.5,-2.5,-5.6,-8.5,4.7,1.6,-2.0,-3.2,-6.8,-12.4
"Charles Sims (TB, RB)",28.0,4.0,1.6,0.5,-2.5,-5.7,-8.6,-6.5,-9.6,-13.2,-2.1,-5.6,-11.3
"Adrian Peterson (NO, RB)",9.3,9.3,1.2,0.1,2.8,-0.4,-3.3,2.8,-0.3,-3.9,-6.1,-9.6,-15.3
"Damien Williams (MIA, RB)",34.7,2.5,1.2,0.9,-4.1,-7.2,-10.1,-5.7,-8.8,-12.4,-2.4,-5.9,-11.6
"Storm Johnson (MIA, RB)",20.2,4.0,1.2,0.3,-2.5,-5.6,-8.5,-0.5,-3.6,-7.2,-5.0,-8.5,-14.2
"Jordan Todman (NYJ, RB)",34.6,2.3,1.1,1.0,-4.2,-7.4,-10.3,-5.2,-8.3,-11.9,-2.6,-6.2,-11.8
"Lance Dunbar (LA, RB)",31.2,2.2,1.0,0.9,-4.3,-7.4,-10.3,-4.5,-7.6,-11.2,-3.6,-7.1,-12.8
"Bilal Powell (NYJ, RB)",29.3,2.1,0.9,0.9,-4.4,-7.6,-10.5,-4.2,-7.3,-10.9,-4.3,-7.9,-13.5
"Ka'Deem Carey (CHI, RB)",21.5,2.0,0.6,0.7,-4.6,-7.7,-10.6,-4.7,-7.8,-11.4,-4.0,-7.5,-13.2
"Christine Michael (IND, RB)",18.5,2.1,0.5,0.6,-4.5,-7.6,-10.5,-5.7,-8.8,-12.4,-3.7,-7.2,-12.9
"Brandon Bolden (NE, RB)",15.1,1.4,0.3,0.7,-5.2,-8.3,-11.2,-5.9,-9.0,-12.6,-3.4,-6.9,-12.6
"Joe Banyard (BUF, RB)",11.9,1.7,0.3,0.5,-4.8,-8.0,-10.9,-5.4,-8.5,-12.1,-4.3,-7.8,-13.5
"Danny Woodhead (BAL, RB)",7.3,2.4,0.3,0.2,-4.1,-7.2,-10.1,-4.1,-7.2,-10.8,-6.1,-9.6,-15.3
"James White (NE, RB)",5.3,2.6,0.2,0.1,-3.9,-7.0,-9.9,-3.9,-7.0,-10.6,-6.1,-9.6,-15.3
"Cedric Peerman (CIN, RB)",7.0,0.6,0.1,0.8,-6.0,-9.1,-12.0,-6.0,-9.1,-12.7,-5.5,-9.0,-14.7
"Mike James (DET, RB)",3.2,0.6,0.0,0.3,-5.9,-9.0,-11.9,-6.3,-9.4,-13.0,-4.8,-8.4,-14.0
